4568,217,,0.79853567,20.92531069,57.438253879999984,6.51,0.521,,0,Psc,61
4627,221,,0.8048179,7.29991977,202.83975659999987,5.92,1.104,,0,Psc,62
4676,225,,0.81630825,16.9411337,23.923444979999992,5.07,0.502,,0,Psc,64
4757,230,,0.8314191,27.71031105,106.38297869999998,5.55,0.398,i,0,Psc,65
5267,254,,0.90978333,19.18843611,112.61261259999991,5.80,-0.016,,0,Psc,66
5382,262,,0.93292285,27.20935396,83.7520938,6.08,0.133,k,0,Psc,67
5575,274,,0.9639301,28.9922356,215.98272139999995,5.44,1.076,h,0,Psc,68
6397,308,,1.08481985,14.94600386,54.704595190000013,5.64,0.420,,0,Psc,72
6386,307,,1.08128343,5.65630133,221.2389381,6.03,1.525,,0,Psc,73
6557,319,,1.10933848,12.95597351,112.2334456,6.14,0.962,,0,Psc,75
6479,313,,1.09700616,4.90866194,45.724737080000004,6.35,0.383,,0,Psc,77
6480,314,,1.09761598,4.90971755,44.072278539999957,7.26,0.484,,0,Psc,77
6680,327,,1.13366786,32.01219214,41.89359028,6.23,0.398,,0,Psc,78
6763,330,,1.13953998,5.6502213,35.91954023,5.51,0.334,e,0,Psc,80
7034,349,,1.18521479,31.42476555,171.8213058,5.15,0.261,g,0,Psc,82
7374,364,,1.23545783,16.13354221,153.37423310000003,5.97,-0.082,,0,Psc,87
7446,367,,1.24511106,6.9951961,141.4427157,6.04,1.081,,0,Psc,88
7804,378,,1.29666224,3.61452038,67.43088334,5.13,0.071,f,0,Psc,89
8126,389,,1.35204276,28.73838983,105.374078,5.23,1.396,l,0,Psc,91
8763,414,,1.44490194,19.24056476,94.073377230000077,5.50,1.106,,0,Psc,94
9100,432,,1.49800753,18.35567537,116.14401859999994,6.01,0.162,,0,Psc,97
9766,455,,1.59623346,14.66144102,704.2253521,6.23,-0.036,,0,Psc,101
10164,475,,1.66132442,16.40588595,139.27576600000006,5.98,1.119,,0,Psc,105
10697,508,,1.74884794,20.08340568,32.56268317,6.27,0.720,,0,Psc,109
11559,549,,1.89259348,3.18747844,58.445353590000011,4.61,0.928,ksi,0,Psc,111
12235,582,,2.00250686,3.09763527,31.07520199,5.89,0.610,,0,Psc,112
12446,595,,2.03411128,2.76376048,42.643923239999971,3.82,0.024,alf,0,Psc,113
217891,8773,,23.06461292,3.82006998,151.0574018,4.48,-0.115,bet,0,Psc,0
219615,8852,,23.28597045,3.28224524,40.12841091,3.70,0.916,gam,0,Psc,0
4656,224,,0.81135982,7.58520186,93.5453695,4.44,1.500,del,0,Psc,63
6186,294,,1.04907107,7.89007256,58.34305718,4.27,0.952,eps,0,Psc,71
7344,361,,1.22883399,7.57548895,45.269352649999973,5.21,0.320,zet,0,Psc,86
7345,362,,1.22921522,7.57837574,59.916117439999958,6.44,0.492,zet,0,Psc,86
9270,437,,1.52472051,15.34583101,90.171325519999911,3.62,0.974,eta,0,Psc,99
220954,8916,,23.46615772,6.37909727,48.685491719999995,4.27,1.062,the,0,Psc,0
222368,8969,,23.66578342,5.62735374,13.791201210000002,4.13,0.507,iot,0,Psc,0
222603,8984,,23.70080049,1.7804172,30.883261269999981,4.49,0.200,lam,0,Psc,0
9138,434,,1.50303973,6.14393314,110.49723759999991,4.84,1.372,mu,0,Psc,98
10761,510,,1.75655241,9.15764102,79.176563739999949,4.26,0.942,omi,0,Psc,110
9919,463,,1.6183226,12.14151058,33.8066261,5.54,0.347,pi,0,Psc,102
8723,413,,1.43757739,19.17232096,26.0756193,5.35,0.395,rho,0,Psc,93
7106,352,,1.19432964,30.08972962,49.726504229999968,4.51,1.092,tau,0,Psc,83
7964,383,,1.3244383,27.26408682,95.32888465,4.74,0.032,ups,0,Psc,90
7318,360,,1.22914867,24.58376482,115.7407407,4.67,1.047,phi,0,Psc,85
7087,351,,1.19088726,21.03467568,134.7708895,4.66,1.024,chi,0,Psc,84
6456,310,,1.0947021,21.4732162,73.152889540000018,5.33,0.003,psi,1,Psc,74
6457,311,,1.09491055,21.46547318,68.166325839999985,5.55,-0.048,psi,1,Psc,74
6695,328,,1.13253055,20.73932115,49.43153732,5.56,0.121,psi,2,Psc,79
6903,339,,1.163668,19.6583854,123.60939430000009,5.57,0.697,psi,3,Psc,81
224617,9072,,23.98850066,6.86359373,32.48862898,4.03,0.419,ome,0,Psc,0
68553,3225,,8.18930562,-39.61855304,574.71264370000006,4.44,1.590,h,1,Pup,0
69142,3243,,8.23413531,-40.34773028,95.238095239999993,4.42,1.170,h,2,Pup,0
56096,2748,,7.22561969,-44.64052957,60.753341430000006,4.42,1.331,L,2,Pup,0
61391,2940,,7.61220159,-48.8301697,152.43902439999997,5.69,-0.037,y,2,Pup,0
54893,2702,,7.14752121,-39.65567374,230.41474650000004,4.83,-0.179,A,0,Pup,0
64440,3080,,7.87029041,-40.57579889,105.70824520000005,3.71,1.012,a,0,Pup,0
64503,3084,,7.87740369,-38.86282206,196.4636542,4.49,-0.188,a,0,Pup,0
63032,3017,,7.75425108,-37.96859848,425.53191489999995,3.62,1.706,b,0,Pup,0
53704,2666,,7.06744664,-42.33745341,96.71179884,5.20,0.198,C,0,Pup,0
54475,2691,,7.11863497,-40.8932956,258.3979328,5.80,-0.158,D,0,Pup,0
61831,2961,,7.65759832,-38.3080602,176.05633799999998,4.84,-0.189,d01,0,Pup,0
61878,2963,,7.66217485,-38.1393281,187.6172608,5.73,-0.125,d02,0,Pup,0
61899,2964,,7.6633007,-38.26067563,342.4657534,5.76,-0.071,d03,0,Pup,0
61925,2968,,7.66610882,-37.57941274,414.93775930000004,5.99,-0.040,d04,0,Pup,0
55719,2727,,7.20439475,-40.49877843,133.1557923,5.30,0.072,E,0,Pup,0
61641,2954,,7.64552896,-36.49684165,295.8579882,5.78,-0.148,e,0,Pup,0
57240,2791,,7.30931107,-39.21030701,143.8848921,5.24,0.026,F,0,Pup,0
61330,2937,,7.6228111,-34.96857044,109.8901099,4.53,-0.081,f,0,Pup,0
45572,2348,,6.42879318,-48.17684903,207.0393375,5.76,-0.061,G,0,Pup,0
53811,2672,,7.06490443,-49.58425759,58.89281508,4.92,0.140,G,0,Pup,0
56022,2746,,7.22038085,-45.18252474,55.64830273,4.87,-0.003,G,0,Pup,0
61715,2957,,7.63839214,-48.60144811,1538.461538,5.68,0.683,G,0,Pup,0
64760,3090,,7.88837857,-48.10294824,595.2380952,4.22,-0.130,J,0,Pup,0
61555,2948,,7.64718924,-26.8038924,139.275766,3.80,-0.159,k,0,Pup,0
57197,2789,,7.30118251,-43.98677255,190.47619049999997,5.86,-0.117,M,0,Pup,0
61429,2944,,7.63834649,-25.36478805,168.9189189,4.69,-0.100,m,0,Pup,0
60584,2909,,7.57185383,-23.47366319,29.06131938,5.06,0.468,n,0,Pup,0
65551,3116,,7.95511959,-44.10987569,393.7007874,5.08,-0.166,N,0,Pup,0
65685,3121,,7.96437042,-45.57774475,91.996320149999988,5.14,1.263,O,0,Pup,0
60863,2922,,7.58970478,-28.36927798,68.96551724,4.65,-0.111,p,0,Pup,0
63922,3055,,7.82063861,-46.37322729,602.4096386,4.10,-0.160,P,0,Pup,0
55892,2740,,7.20937248,-46.75956448,21.17746717,4.49,0.324,,0,Pup,0
61772,2959,,7.67311445,-15.26385208,207.46887969999983,4.98,1.543,,0,Pup,0
63077,3018,,7.75977164,-34.17655092,15.1998784,5.36,0.589,,0,Pup,0
63660,3043,,7.81713793,-24.91224336,98.42519685,5.32,0.751,,0,Pup,0
64379,3079,,7.87105642,-34.70602121,18.02451334,5.01,0.470,,0,Pup,0
66141,3145,,8.0377648,2.33431429,80.06405124,4.39,1.252,,0,Pup,0
63744,3046,,7.80562435,-47.07753199,69.63788301000001,4.69,1.039,Q,0,Pup,0
70060,3270,,8.30927588,-36.65953286,28.5225328,4.44,0.222,q,0,Pup,0
68980,3237,,8.22486734,-35.89954225,300.3003003,4.78,-0.110,r,0,Pup,0
52092,2619,,6.97364048,-34.11172588,233.10023309999994,5.07,-0.154,t,0,Pup,0
47973,2462,,6.6437868,-48.22023129,133.6898396,5.05,0.997,V,0,Pup,0
65818,3129,,7.97067886,-49.24492865,357.14285710000007,4.47,-0.180,V,0,Pup,0
62713,3002,,7.72828548,-40.93332961,66.09385327,5.12,1.104,W,0,Pup,0
70555,3282,,8.35639843,-33.05437199,257.0694087,4.83,1.419,w,0,Pup,0
50223,2548,,6.83183806,-46.61547007,25.21432173,5.14,0.460,X,0,Pup,0
59635,2875,,7.48491972,-38.8121049,170.6484642,5.41,-0.148,y,0,Pup,0
60606,2911,,7.56418041,-36.33840157,390.62499999999994,5.42,-0.078,z,0,Pup,0
62576,2993,,7.72566545,-28.41095714,299.40119759999993,4.63,1.632,,0,Pup,1
62863,3009,,7.75798393,-14.68611378,123.4567901,7.03,0.345,,0,Pup,2
62864,3010,,7.75809495,-14.69048507,110.0110011,6.06,0.110,,0,Pup,2
62623,2996,,7.73013114,-28.9548352,10000000,3.94,0.160,,0,Pup,3
62952,3015,,7.76579909,-14.56382026,72.46376812,5.03,0.342,,0,Pup,4
63336,3029,,7.79910614,-12.19289276,30.24803387999998,5.48,0.478,,0,Pup,5
63697,3044,,7.82810226,-17.228123,77.7000777,5.17,1.282,,0,Pup,6
63700,3045,,7.82157187,-24.85978401,413.2231405,3.34,1.218,ksi,0,Pup,7
64077,3063,,7.8613569,-12.81939332,74.79431563,6.37,0.384,,0,Pup,8
64096,3064,,7.86287326,-13.89719057,16.67222407,5.16,0.600,,0,Pup,9
64238,3073,,7.87191203,-14.84617833,363.63636359999992,5.69,0.368,,0,Pup,10
65228,3102,,7.94765507,-22.88014849,154.0832049,4.20,0.718,e,0,Pup,11
65699,3123,,7.9849229,-23.31040264,240.96385540000003,5.09,1.111,,0,Pup,12
66834,3168,,8.07817255,-19.72815612,483.09178740000004,6.12,-0.154,,0,Pup,14
67797,3192,,8.15045651,-19.24500094,144.92753620000002,4.40,-0.160,,0,Pup,16
68146,3202,,8.17777126,-13.79934746,22.487069930000004,5.53,0.488,,0,Pup,18
68290,3211,,8.18786703,-12.92701835,56.6893424,4.72,0.939,,0,Pup,19
68752,3229,,8.22221528,-15.78821451,377.35849059999993,4.99,1.066,,0,Pup,20
69665,3257,,8.28976091,-16.28509282,263.15789469999993,6.32,0.057,,0,Pup,21
70673,3289,,8.37968626,-13.05467864,126.10340480000005,6.13,0.997,,0,Pup,22
66811,3165,,8.0597417,-40.00318846,429.1845494,2.21,-0.269,zet,0,Pup,0
67523,3185,,8.12575059,-24.30443677,19.23446817,2.83,0.458,iot,0,Pup,15
49591,2518,,6.78927966,-37.92967246,101.5228426,5.27,-0.078,kap,0,Pup,0
47670,2451,,6.62935324,-43.19592394,129.70168610000005,3.17,-0.103,nu,0,Pup,0
63462,3034,,7.80143747,-25.93718054,757.57575759999986,4.40,-0.070,omi,0,Pup,0
56855,2773,,7.28571226,-37.09748689,335.57046979999996,2.71,1.616,pi,0,Pup,0
59717,2878,,7.48718842,-43.30189129,56.36978579,3.25,1.509,sig,0,Pup,0
50310,2553,,6.83226023,-50.61439973,56.02240896,2.94,1.207,tau,0,Pup,0
57150,2787,,7.30511135,-36.7339666,259.7402597,4.65,-0.099,ups,1,Pup,0
57219,2790,,7.31060908,-36.74274935,256.4102564,5.11,-0.170,ups,2,Pup,0
65456,3113,,7.96114215,-30.33458703,442.47787610000006,4.76,0.151,chi,0,Pup,0
74575,3468,,8.72654096,-33.18641133,259.0673575,3.68,-0.180,alf,0,Pyx,0
74006,3438,,8.66837126,-35.30830091,119.04761899999998,3.97,0.936,bet,0,Pyx,0
75691,3518,,8.84222536,-27.71005869,63.97952655,4.02,1.272,gam,0,Pyx,0
76483,3556,,8.92542099,-27.68162589,69.44444444,4.87,0.142,del,0,Pyx,0
78922,3644,,9.16566987,-30.36528248,65.1465798,5.59,0.179,eps,0,Pyx,0
73898,3433,,8.66180298,-29.56086189,72.3065799,4.86,0.900,zet,0,Pyx,0
73495,3420,,8.63115789,-26.25497008,74.128984430000017,5.24,-0.030,eta,0,Pyx,0
80874,3718,,9.35822189,-25.96541642,159.99999999999997,4.71,1.633,the,0,Pyx,0
78541,3628,,9.13412701,-25.85853691,149.4768311,4.62,1.594,kap,0,Pyx,0
81169,3733,,9.38676009,-28.83392305,55.803571429999991,4.71,0.892,lam,0,Pyx,0
27256,1336,,4.24039753,-62.47397888,50.050050049999982,3.33,0.915,alf,0,Ret,0
23817,1175,,3.73654302,-64.80709398,30.57169061,3.84,1.133,bet,0,Ret,0
25705,1264,,4.01494584,-62.15936923,150.3759398,4.48,1.500,gam,0,Ret,0
25422,1247,,3.97909374,-61.40015059,162.601626,4.56,1.590,del,0,Ret,0
27442,1355,,4.27474542,-59.30174841,18.234865060000004,4.44,1.078,eps,0,Ret,0
20766,1006,,3.29568586,-62.57689893,12.119743060000006,5.53,0.641,zet,1,Ret,0
20807,1010,,3.3030936,-62.50793537,12.07875347,5.24,0.600,zet,2,Ret,0
28093,1395,,4.36478215,-63.38681514,116.55011660000002,5.24,0.955,eta,0,Ret,0
27657,1372,,4.29451813,-63.25549171,141.8439716,5.88,-0.061,the,0,Ret,0
25728,1266,,4.0216864,-61.07905148,101.5228426,4.97,1.386,iot,0,Ret,0
22001,1083,,3.48949623,-62.93843436,21.436227219999996,4.71,0.410,kap,0,Ret,0
6055,288,,1.02172928,-38.91664868,192.67822739999997,5.59,1.185,ksi,0,Scl,0
8879,423,,1.44947225,-32.54310029,473.93364930000024,6.57,2.450,R,0,Scl,0
5737,280,,0.97676274,-29.35746436,206.18556700000005,4.30,-0.154,alf,0,Scl,0
221507,8937,,23.5494967,-37.81835895,54.70459519,4.38,-0.095,bet,0,Scl,0
219784,8863,,23.31372966,-32.53183574,54.8245614,4.41,1.109,gam,0,Scl,0
223352,9016,,23.81541108,-28.1300148,43.99472063000001,4.59,0.001,del,0,Scl,0
10830,514,,1.76073734,-25.05243403,27.42731761,5.29,0.395,eps,0,Scl,0
224990,9091,,0.03886504,-29.72044805,156.25000000000003,5.04,-0.150,zet,0,Scl,0
2429,105,,0.46547573,-33.0070446,168.0672269,4.86,1.634,eta,0,Scl,0
739,35,,0.19552446,-35.13339606,21.810250819999993,5.24,0.459,the,0,Scl,0
1737,84,,0.35866009,-28.98129509,95.238095239999936,5.18,1.006,iot,0,Scl,0
493,24,,0.15583908,-27.9879039,68.63417982,5.42,0.414,kap,1,Scl,0
720,34,,0.19289362,-27.7997782,178.2531194,5.41,1.346,kap,2,Scl,0
4065,185,,0.71191387,-38.46346745,132.4503311,6.05,-0.024,lam,1,Scl,0
4211,195,,0.73664316,-38.42197898,114.1552511,5.90,1.144,lam,2,Scl,0
222433,8975,,23.67728113,-32.07299489,89.12655971,5.30,0.965,mu,0,Scl,0
10537,497,,1.70240155,-32.32685759,66.57789614,5.25,1.044,pi,0,Scl,0
6178,293,,1.04066048,-31.55204219,69.49270327,5.50,0.083,sig,0,Scl,0
9906,462,,1.60234141,-29.9074336,61.996280219999996,5.69,0.335,tau,0,Scl,0
146624,6070,,16.30497801,-28.61377598,43.047783039999985,4.80,0.008,d,0,Sco,0
161892,6630,,17.83095867,-37.04337105,38.895371449999963,3.19,1.192,G,0,Sco,0
149447,6166,,16.60623914,-35.25535553,103.8421599,4.18,1.535,H,0,Sco,0
154090,6334,,17.08037529,-34.12292247,819.67213110000012,4.83,0.257,k,0,Sco,0
144070,5978,,16.07283095,-11.37415013,24.33090024,4.84,0.450,ksi,0,Sco,0
148703,6143,,16.5230393,-34.70432087,228.83295189999998,4.24,-0.168,N,0,Sco,0
159433,6546,,17.60912409,-38.63486521,44.16961131,4.26,1.075,Q,0,Sco,0
150416,6196,,16.69288785,-17.74216462,119.90407669999999,4.91,1.095,,0,Sco,0
154418,6350,,17.10327959,-21.56440204,98.32841691,6.29,0.128,,0,Sco,0
157588,6474,,17.41839613,-24.24371231,130.20833329999988,6.17,1.103,,0,Sco,0
141637,5885,,15.84965378,-25.75123489,159.99999999999997,4.63,-0.072,b,0,Sco,1
142114,5904,,15.89353566,-25.32708018,132.9787234,4.59,-0.073,A,0,Sco,2
142301,5912,,15.91098278,-25.24367939,139.6648045,5.87,-0.065,,0,Sco,3
142445,5917,,15.9250285,-26.26592073,132.4503311,5.63,0.141,,0,Sco,4
144708,6002,,16.12678906,-12.74534315,130.54830290000007,5.75,0.018,,0,Sco,11
145483,6029,,16.20445968,-28.4172057,91.40767824,5.67,0.012,c01,0,Sco,12
145482,6028,,16.20505881,-27.92631564,143.472023,4.58,-0.172,c02,0,Sco,13
145607,6033,,16.20202481,-8.54757943,76.628352490000012,5.43,0.118,,0,Sco,16
146233,6060,,16.26031482,-8.36823651,14.025245440000008,5.49,0.652,,0,Sco,18
148605,6141,,16.50346608,-25.11515935,120.48192769999999,4.79,-0.116,i,0,Sco,22
151179,6225,,16.78092978,-25.5285363,231.48148149999997,6.72,1.177,,0,Sco,25
152820,6288,,16.95310334,-33.2594689,222.2222222,5.48,1.606,,0,Sco,27
148478,6134,Antares,16.49012986,-26.43194608,185.1851852,1.06,1.865,alf,0,Sco,21
144217,5984,Graffias,16.0906208,-19.80539286,162.60162599999992,2.56,-0.065,bet,0,Sco,8
144218,5985,Acrab,16.09071534,-19.80184191,347.22222220000026,4.90,-0.024,bet,0,Sco,8
133216,5603,,15.06785052,-25.28185602,89.525514769999987,3.25,1.674,gam,0,Sco,20
143275,5953,,16.00555881,-22.62162024,123.1527094,2.29,-0.117,del,0,Sco,7
151680,6241,,16.83617915,-34.29260982,20.060180539999998,2.29,1.144,eps,0,Sco,26
152236,6262,,16.89992424,-42.36201968,10000000,4.70,0.444,zet,1,Sco,0
152334,6271,,16.90975143,-42.36075916,46.14674665,3.62,1.393,zet,2,Sco,0
155203,6380,,17.20254886,-43.23849039,21.94907814,3.32,0.441,eta,0,Sco,0
159532,6553,,17.62197938,-42.99782155,83.4028357,1.86,0.406,the,0,Sco,0
161471,6615,,17.79307809,-40.12698197,549.45054950000008,2.99,0.509,iot,1,Sco,0
161912,6631,,17.83641944,-40.09042823,1136.3636359999998,4.78,0.259,iot,2,Sco,0
160578,6580,,17.70813327,-39.02992092,142.24751070000005,2.39,-0.171,kap,0,Sco,0
158926,6527,Shaula,17.56014624,-37.10374835,215.51724139999985,1.62,-0.231,lam,0,Sco,35
151890,6247,,16.86451079,-38.04732717,251.8891688,3.00,-0.200,mu,1,Sco,0
151985,6252,,16.87226486,-38.01747781,158.4786054,3.56,-0.210,mu,2,Sco,0
145502,6027,,16.19992791,-19.46064684,133.86880860000002,4.00,0.076,nu,0,Sco,14
147084,6081,,16.34393983,-24.16928427,361.01083029999984,4.55,0.758,omi,0,Sco,19
143018,5944,,15.98086685,-26.1140428,140.8450704,2.89,-0.180,pi,0,Sco,6
142669,5928,,15.94807962,-29.21401221,125.47051440000003,3.87,-0.199,rho,0,Sco,5
147165,6084,Al Niyat,16.35314514,-25.59275259,225.22522519999984,2.90,0.299,sig,0,Sco,20
149438,6165,,16.59804428,-28.21596156,131.75230569999997,2.82,-0.206,tau,0,Sco,23
158408,6508,Lesath,17.512733,-37.29574016,158.98251189999996,2.70,-0.179,ups,0,Sco,34
145570,6031,,16.20000043,-10.06418514,50.530570999999966,4.93,0.087,chi,0,Sco,15
145897,6048,,16.23080791,-11.83772219,134.589502,5.24,1.394,chi,0,Sco,17
144470,5993,,16.11345346,-20.66913479,129.87012989999994,3.93,-0.046,ome,1,Sco,9
144608,5997,,16.1234167,-20.8686541,81.168831169999947,4.31,0.831,ome,2,Sco,10
173819,7066,,18.79138224,-5.70507074,431.03448279999986,5.38,1.280,R,0,Sct,0
170296,6930,,18.48662553,-14.56580499,89.3655049199999,4.67,0.076,gam,0,Sct,0
169156,6884,,18.3943205,-8.93451038,58.54800937,4.66,0.932,zet,0,Sct,0
171978,6993,,18.62665402,-0.30942411,197.6284585,5.76,0.067,e,0,Ser,0
132132,5573,,14.95922674,-0.16754803,90.4159132,5.51,1.131,M,0,Ser,0
141850,5894,,15.84492646,15.13372732,279.3296089,9.70,1.500,R,0,Ser,0
132933,5594,,15.03025427,-0.14025867,313.47962380000007,5.71,1.509,,0,Ser,0
141378,5875,,15.81578184,-3.81852811,49.16420846,5.53,0.120,,0,Ser,0
145647,6035,,16.19131565,16.66567858,134.9527665,6.09,0.020,,0,Ser,0
175515,7135,,18.92428954,6.61550576,89.76660682000005,5.58,1.041,,0,Ser,0
175869,7158,,18.95460927,2.5353768,337.8378378,5.56,0.004,,0,Ser,0
135482,5675,,15.25315736,4.93935226,143.2664756,5.32,1.092,,0,Ser,3
135559,5679,,15.26364996,0.37210753,49.5049505,5.62,0.181,,0,Ser,4
136202,5694,,15.32182775,1.76665611,24.71576866,5.04,0.540,,0,Ser,5
136514,5710,,15.35056133,0.71558981,74.73841555,5.35,1.191,,0,Ser,6
136831,5717,,15.37312195,12.56753162,136.42564800000002,6.29,-0.008,,0,Ser,7
137006,5721,,15.39546282,-1.02231511,54.945054949999957,6.11,0.264,,0,Ser,8
137898,5746,,15.47730179,1.84216258,37.48125937,5.15,0.245,,0,Ser,10
138562,5772,,15.54942996,-1.18629929,82.918739639999927,5.50,1.092,A01,0,Ser,11
139137,5799,,15.60936741,-0.56147928,157.7287066,6.51,0.728,,0,Ser,14
139195,5802,,15.60820887,10.0104549,71.99424046,5.26,0.925,,0,Ser,16
148112,6117,,16.42359154,14.03341514,72.098053349999958,4.57,0.002,,0,Ser,24
140873,5863,,15.76823606,-1.80411556,125.15644559999993,5.39,-0.035,A02,0,Ser,25
141851,5895,,15.8543465,-3.09042957,48.851978509999995,5.09,0.135,b,0,Ser,36
142267,5911,,15.88671875,13.19799059,17.46114894,6.07,0.598,,0,Ser,39
142500,5919,,15.91118718,8.58033887,73.85524372,6.28,0.171,,0,Ser,40
144046,5976,,16.06269812,4.98679189,119.474313,6.07,0.960,,0,Ser,43
144874,6004,,16.12709748,9.89176025,82.50825083,5.63,0.200,,0,Ser,45
145002,6010,,16.14113418,8.53432477,174.2160279,5.69,1.575,,0,Ser,47
159876,6561,,17.62645145,-15.39840835,32.33107016000001,3.54,0.262,ksi,0,Ser,55
169985,6918,,18.45347498,0.19612982,146.84287809999995,5.20,0.487,d,0,Ser,59
170474,6935,,18.49471179,-1.98522563,72.41129616000002,5.38,0.961,c,0,Ser,60
170920,6957,,18.53249682,-1.00296614,174.8251748,5.93,0.170,,0,Ser,61
140573,5854,Unukalhai,15.7377766,6.42551971,22.45172878,2.63,1.167,alf,0,Ser,24
141003,5867,,15.76978191,15.42192602,46.926325670000011,3.65,0.073,bet,0,Ser,28
142860,5933,,15.94083173,15.66473327,11.120996439999997,3.85,0.478,gam,0,Ser,41
138917,5788,,15.58005284,10.53885916,64.350064349999982,3.80,0.268,del,0,Ser,13
141795,5892,,15.84691422,4.4775798,21.556369909999997,3.71,0.147,eps,0,Ser,37
164259,6710,,18.00803345,-3.69016112,23.19647414,4.62,0.390,zet,0,Ser,57
168723,6869,,18.35525571,-2.897122,18.93580761,3.23,0.941,eta,0,Ser,58
175638,7141,Alya,18.93698898,4.20352956,40.436716539999964,4.62,0.161,the,0,Ser,0
175639,7142,,18.93739246,4.20205672,43.78283713,4.98,0.204,the,0,Ser,0
140159,5842,,15.69252564,19.67050566,58.92751915,4.51,0.062,iot,0,Ser,21
141477,5879,,15.81233572,18.1417793,106.83760679999999,4.09,1.616,kap,0,Ser,35
141004,5868,,15.77409608,7.35323973,11.753643629999996,4.42,0.604,lam,0,Ser,27
141513,5881,,15.82701825,-3.43014112,47.755491880000015,3.54,-0.036,mu,0,Ser,32
156928,6446,,17.34712098,-12.846882,59.311981019999962,4.32,0.037,nu,0,Ser,53
160613,6581,,17.69025458,-12.87517268,51.519835139999977,4.24,0.086,omi,0,Ser,56
143894,5972,,16.03824696,22.80439543,54.288816499999974,4.82,0.066,pi,0,Ser,44
141992,5899,,15.85442865,20.97787548,121.06537529999999,4.74,1.534,rho,0,Ser,38
147449,6093,,16.3679,1.02892219,27.35229759,4.82,0.338,sig,0,Ser,50
137471,5739,,15.42983476,15.42805438,281.6901408,5.16,1.650,tau,1,Ser,9
138527,5770,,15.53602133,16.05615239,132.2751323,6.22,-0.038,tau,2,Ser,12
139074,5795,,15.59257704,17.65558738,127.064803,6.10,0.975,tau,3,Ser,15
139225,5804,,15.60810988,16.1190982,49.019607840000006,5.93,0.354,tau,5,Ser,18
140027,5840,,15.68307981,16.024629,138.12154699999991,6.00,0.908,tau,6,Ser,19
140232,5845,,15.6985439,18.46389861,53.248136319999972,5.80,0.207,tau,7,Ser,22
140729,5858,,15.74504162,17.26421031,98.425196849999949,6.15,0.002,tau,8,Ser,26
141187,5870,,15.78815339,14.11527157,77.22007722,5.71,0.094,ups,0,Ser,31
142980,5940,,15.95406796,14.41426805,69.63788301000001,5.54,1.141,phi,0,Ser,0
140160,5843,,15.6964977,12.84753869,70.02801119999998,5.34,0.033,chi,0,Ser,20
140538,5853,,15.73384608,2.51552506,14.671361500000012,5.86,0.684,psi,0,Ser,23
141680,5888,,15.83820259,2.19662489,80.64516129,5.21,1.019,ome,0,Ser,34
83425,3834,,9.6409403,4.64941422,84.03361345,4.68,1.310,,0,Sex,0
86080,3926,,9.94056288,8.93310774,206.6115702,5.85,1.129,,0,Sex,0
86369,3938,,9.96878352,8.31404459,165.2892562,6.05,1.357,,0,Sex,0
93244,4207,,10.76824573,6.37327206,107.7586207,6.38,1.121,,0,Sex,0
85217,3893,,9.84171359,4.34377417,45.91368228,6.24,0.479,,0,Sex,4
85364,3899,,9.85389556,-4.24328092,61.31207847999999,6.01,0.171,,0,Sex,6
85504,3906,,9.87007532,2.4538989,321.54340839999981,6.02,-0.040,,0,Sex,7
86611,3945,,9.99531063,3.38474767,74.01924499999997,6.69,0.288,,0,Sex,12
87301,3961,,10.06902095,3.20128263,54.945054949999964,6.43,0.398,,0,Sex,13
87682,3973,,10.11317893,5.61153274,105.93220339999993,6.20,0.939,,0,Sex,14
88195,3989,,10.16876603,-8.40816325,161.55088849999999,5.91,0.026,,0,Sex,17
88333,3996,,10.18218368,-8.41835129,145.13788100000002,5.64,1.304,,0,Sex,18
88547,4004,,10.21344255,4.61469047,161.55088849999999,5.77,1.178,,0,Sex,19
89688,4064,,10.35055856,2.28972523,537.63440859999992,6.66,-0.094,,0,Sex,23
90044,4082,,10.39069668,-4.07404512,107.75862069999991,5.93,-0.048,,0,Sex,25
92588,4182,,10.69007409,-1.74120123,34.38789546,6.25,0.880,,0,Sex,33
92841,4193,,10.72247452,4.74774961,213.6752137,5.77,1.168,,0,Sex,35
93102,4201,,10.75263468,2.48802834,196.07843140000003,6.27,1.212,,0,Sex,36
93742,4229,,10.82147294,-4.02392567,95.877277090000021,6.61,0.211,,0,Sex,40
93903,4237,,10.83834982,-8.89772694,112.35955060000008,5.80,0.156,,0,Sex,41
87887,3981,,10.13230432,-0.37162786,88.10572687,4.48,-0.032,alf,0,Sex,15
90994,4119,,10.50486195,-0.63697208,105.70824519999989,5.08,-0.138,bet,0,Sex,30
85558,3909,,9.8751308,-8.10491559,80.19246191,5.07,0.038,gam,0,Sex,8
90882,4116,,10.49131408,-2.73904701,91.996320149999931,5.19,-0.050,del,0,Sex,29
89254,4042,,10.29386016,-8.0689212,55.991041429999996,5.25,0.336,eps,0,Sex,22
188727,7609,,19.93368426,16.6348159,1315.7894739999997,5.71,0.903,S,0,Sge,0
180317,7301,,19.25481643,21.23209944,97.46588693999999,5.65,0.121,,0,Sge,0
182490,7369,,19.40613243,16.93775593,108.93246190000002,6.27,0.075,,0,Sge,0
188001,7574,,19.87271251,18.67190024,4347.8260869999995,6.24,-0.031,,0,Sge,0
189090,7622,,19.96262183,16.78911537,124.06947889999998,5.54,-0.048,,0,Sge,0
